customer_id,tenure_months,monthly_charge,support_tickets,contract_type,age,days_since_last_cancellation_request,churned
C01832,42,57.43,3,month-to-month,79,6,1
C01833,6,45.83,2,month-to-month,45,2,1
C01834,30,93.17,1,month-to-month,71,25,1
C01835,10,15.0,0,one-year,28,-1,0
C01836,67,80.96,1,two-year,46,-1,0
C01837,22,55.73,0,two-year,77,3,1
C01838,16,56.79,2,month-to-month,57,-1,0
C01839,40,98.85,2,month-to-month,68,-1,0
C01840,31,50.72,1,month-to-month,60,-1,0
C01841,7,51.4,0,two-year,63,12,1
C01842,58,62.39,1,month-to-month,40,-1,0
C01843,61,73.28,1,two-year,46,27,1
C01844,53,56.16,0,two-year,21,-1,0
C01845,44,33.52,0,one-year,34,-1,0
C01846,29,47.69,1,one-year,21,10,1
C01847,39,90.63,1,month-to-month,38,-1,0
C01848,37,,3,month-to-month,63,-1,0
C01849,12,74.02,2,month-to-month,30,-1,0
C01850,6,59.77,3,month-to-month,47,13,1
C01851,18,51.81,0,one-year,52,-1,0
C01852,33,98.55,3,month-to-month,28,20,1
C01853,12,61.24,2,two-year,68,8,1
C01854,8,56.13,4,two-year,65,-1,0
C01855,61,86.92,0,month-to-month,29,11,1
C01856,27,50.55,0,month-to-month,20,-1,0
C01857,42,53.11,0,month-to-month,18,-1,0
C01858,38,65.2,2,month-to-month,36,-1,0
C01859,53,,2,one-year,25,-1,0
C01860,53,70.19,2,one-year,19,-1,0
C01861,22,106.83,2,one-year,46,-1,0
C01862,61,71.72,2,month-to-month,50,1,1
C01863,27,17.44,2,two-year,19,13,1
C01864,60,71.53,2,one-year,55,2,1
C01865,29,65.76,0,two-year,43,-1,0
C01866,8,65.87,1,two-year,30,-1,0
C01867,54,69.92,0,one-year,24,-1,0
C01868,3,64.43,1,month-to-month,65,-1,0
C01869,55,63.95,1,two-year,24,15,1
C01870,4,77.26,1,month-to-month,30,-1,0
C01871,15,54.16,1,month-to-month,62,23,1
C01872,43,46.05,0,month-to-month,57,-1,0
C01873,67,125.48,1,month-to-month,79,-1,0
C01874,30,50.68,3,month-to-month,20,-1,0
C01875,9,,1,month-to-month,30,15,1
C01876,17,35.09,3,two-year,59,-1,0
C01877,64,67.33,0,one-year,32,-1,0
C01878,52,46.34,1,two-year,41,-1,0
C01879,8,56.15,2,two-year,36,1,1
C01880,28,85.9,1,month-to-month,68,17,1
C01881,19,74.44,2,one-year,66,-1,0
C01882,13,76.37,2,one-year,67,-1,0
C01883,61,,1,month-to-month,49,-1,0
C01884,44,101.74,4,two-year,48,24,1
C01885,13,41.16,1,two-year,53,-1,0
C01886,47,95.57,1,month-to-month,22,1,1
C01887,30,85.43,0,two-year,51,-1,0
C01888,5,76.55,0,month-to-month,35,1,1
C01889,32,47.9,0,two-year,76,-1,0
C01890,14,68.03,0,one-year,29,22,1
C01891,18,55.58,0,month-to-month,20,-1,0
C01892,63,65.58,2,two-year,77,-1,0
C01893,51,60.0,3,month-to-month,27,-1,0
C01894,10,24.23,1,month-to-month,50,-1,0
C01895,61,87.44,0,one-year,41,-1,0
C01896,41,63.38,3,one-year,34,-1,0
C01897,63,55.3,2,month-to-month,48,-1,0
C01898,54,53.79,0,one-year,63,-1,0
C01899,25,72.17,1,month-to-month,25,-1,0
C01900,38,47.12,1,month-to-month,59,-1,0
C01901,38,19.9,3,one-year,73,6,1
C01902,52,73.14,3,month-to-month,35,-1,0
C01903,18,75.38,0,month-to-month,60,-1,0
C01904,24,61.01,3,two-year,75,-1,0
C01905,18,42.04,5,two-year,unknown,20,1
C01906,22,66.78,1,one-year,58,-1,0
C01907,12,35.71,1,one-year,76,-1,0
C01908,3,44.46,1,two-year,66,-1,0
C01909,67,49.99,1,two-year,49,-1,0
C01910,6,81.88,4,month-to-month,25,-1,0
C01911,64,57.75,1,month-to-month,70,-1,0
C01912,1,56.04,3,month-to-month,35,4,1
C01913,56,104.09,0,month-to-month,63,20,1
C01914,24,72.05,2,month-to-month,57,-1,0
C01915,37,71.78,2,one-year,40,-1,0
C01916,21,57.61,1,one-year,66,17,1
C01917,35,53.07,3,two-year,58,-1,0
C01918,33,21.27,2,month-to-month,64,-1,0
C01919,38,84.37,3,month-to-month,77,2,1
C01920,28,73.97,2,month-to-month,unknown,0,1
C01921,39,61.42,2,month-to-month,65,-1,0
C01922,59,62.26,0,month-to-month,20,-1,0
C01923,31,79.72,2,two-year,61,-1,0
C01924,26,33.91,0,month-to-month,27,-1,0
C01925,10,53.2,1,one-year,31,-1,0
C01926,26,42.27,1,month-to-month,30,-1,0
C01927,9,100.43,0,month-to-month,69,27,1
C01928,13,82.51,0,two-year,41,-1,0
C01929,68,20.95,3,two-year,42,-1,0
C01930,7,34.72,4,month-to-month,40,-1,0
C01931,35,62.35,3,two-year,56,25,1
C01932,60,55.55,2,month-to-month,74,12,1
C01933,68,38.51,0,two-year,60,-1,0
C01934,11,103.9,1,month-to-month,24,-1,0
C01935,12,71.25,3,month-to-month,49,25,1
C01936,27,74.5,1,one-year,24,18,1
C01937,40,51.16,0,two-year,28,-1,0
C01938,69,79.45,1,two-year,30,26,1
C01939,15,57.39,1,month-to-month,61,16,1
C01940,12,59.33,1,two-year,72,-1,0
C01941,18,77.22,3,month-to-month,33,-1,0
C01942,63,32.42,0,month-to-month,76,-1,0
C01943,3,96.94,0,month-to-month,34,-1,0
C01944,27,68.65,1,month-to-month,37,-1,0
C01945,9,90.62,2,month-to-month,25,20,1
C01946,12,43.49,1,one-year,20,8,1
C01947,66,46.54,0,month-to-month,56,-1,0
C01948,1,41.76,1,one-year,43,7,1
C01949,23,70.01,2,month-to-month,25,-1,0
C01950,65,66.32,0,one-year,53,-1,0
C01951,44,55.71,1,month-to-month,39,-1,0
C01952,6,44.72,1,month-to-month,42,22,1
C01953,34,39.67,0,one-year,73,23,1
C01954,69,64.03,1,two-year,43,-1,0
C01955,29,55.69,1,two-year,46,14,1
C01956,38,,2,month-to-month,60,2,1
C01957,38,95.94,2,two-year,73,-1,0
C01958,47,63.35,1,one-year,63,-1,0
C01959,14,90.4,2,two-year,48,-1,0
C01960,60,54.33,1,month-to-month,36,-1,0
C01961,71,69.9,0,month-to-month,29,-1,0
C01962,11,63.89,1,month-to-month,25,3,1
C01963,59,31.05,2,two-year,65,-1,0
C01964,59,93.57,2,month-to-month,63,-1,0
C01965,53,62.3,1,month-to-month,39,-1,0
C01966,27,79.93,1,one-year,76,-1,0
C01967,34,49.96,3,two-year,77,-1,0
C01968,60,61.7,0,one-year,56,-1,0
C01969,11,47.66,1,one-year,34,-1,0
C01970,59,89.72,4,month-to-month,49,-1,0
C01971,66,71.23,1,two-year,68,-1,0
C01972,49,72.34,1,month-to-month,49,-1,0
C01973,25,92.16,2,month-to-month,48,-1,0
C01974,40,88.13,0,month-to-month,51,18,1
C01975,4,80.31,0,month-to-month,70,-1,0
C01976,67,36.57,3,one-year,43,-1,0
C01977,25,51.09,0,one-year,29,-1,0
C01978,5,44.92,2,month-to-month,49,-1,0
C01979,57,79.55,3,month-to-month,57,-1,0
C01980,47,68.41,3,month-to-month,75,-1,0
C01981,45,37.19,2,month-to-month,25,-1,0
C01982,4,61.23,2,two-year,76,3,1
C01983,54,35.12,0,one-year,67,-1,0
C01984,46,63.94,3,month-to-month,62,9,1
C01985,57,31.89,2,month-to-month,32,-1,0
C01986,59,75.58,0,two-year,30,-1,0
C01987,16,72.56,1,two-year,44,11,1
C01988,15,103.16,2,two-year,29,20,1
C01989,66,81.96,2,month-to-month,58,-1,0
C01990,38,56.54,4,month-to-month,64,-1,0
C01991,32,81.36,1,month-to-month,47,3,1
C01992,21,37.05,1,one-year,60,-1,0
C01993,46,45.75,3,month-to-month,66,13,1
C01994,54,71.66,0,one-year,74,-1,0
C01995,1,21.84,1,month-to-month,60,-1,0
C01996,40,64.26,2,one-year,32,9,1
C01997,71,,2,month-to-month,26,-1,0
C01998,20,67.03,1,two-year,76,25,1
C01999,20,43.45,1,month-to-month,65,10,1
C02000,63,73.48,1,one-year,70,-1,0
C02001,5,65.39,1,month-to-month,44,-1,0
C02002,29,,1,one-year,27,-1,0
C02003,33,65.13,1,one-year,55,-1,0
C02004,57,49.63,1,month-to-month,57,-1,0
C02005,10,,2,month-to-month,31,25,1
C02006,31,38.12,2,month-to-month,47,27,1
C02007,11,73.12,1,month-to-month,44,28,1
C02008,56,76.8,1,one-year,34,6,1
C02009,45,114.38,3,month-to-month,68,-1,0
C02010,36,52.56,1,month-to-month,48,-1,0
C02011,28,,1,month-to-month,75,-1,0
C02012,11,53.48,0,month-to-month,18,-1,0
C02013,66,69.24,0,month-to-month,76,-1,0
C02014,46,72.63,1,one-year,59,-1,0
C02015,23,63.93,2,month-to-month,61,15,1
C02016,30,86.73,0,two-year,35,-1,0
C02017,52,52.66,0,one-year,22,-1,0
C02018,52,84.72,0,month-to-month,32,-1,0
C02019,33,75.77,2,two-year,45,-1,0
C02020,22,64.76,0,one-year,38,12,1
C02021,47,58.7,1,one-year,29,-1,0
C02022,47,113.53,2,month-to-month,18,-1,0
C02023,43,48.66,3,one-year,61,16,1
C02024,6,70.96,3,month-to-month,59,0,1
C02025,34,50.0,2,month-to-month,28,-1,0
C02026,44,100.71,1,month-to-month,66,-1,0
C02027,68,82.74,0,month-to-month,78,-1,0
C02028,38,51.43,1,one-year,79,-1,0
C02029,25,75.25,1,month-to-month,30,10,1
C02030,40,70.15,2,month-to-month,44,11,1
C02031,13,54.67,1,two-year,21,-1,0
C02032,7,80.16,2,month-to-month,18,23,1
C02033,49,72.79,1,month-to-month,70,27,1
C02034,71,69.31,0,month-to-month,78,-1,0
C02035,61,64.16,1,two-year,30,5,1
C02036,42,73.62,0,one-year,46,28,1
C02037,3,69.59,3,one-year,19,-1,0
C02038,71,66.18,1,two-year,68,-1,0
C02039,32,52.18,1,one-year,51,-1,0
C02040,21,98.88,4,two-year,36,-1,0
C02041,64,43.99,2,one-year,78,-1,0
C02042,53,73.55,0,two-year,26,-1,0
C02043,54,58.6,2,one-year,34,-1,0
C02044,20,100.19,2,month-to-month,64,19,1
C02045,71,46.93,2,month-to-month,43,-1,0
C02046,33,50.29,1,month-to-month,61,6,1
C02047,38,45.6,2,month-to-month,32,-1,0
C02048,54,71.47,1,two-year,58,-1,0
C02049,47,37.54,2,one-year,52,-1,0
C02050,13,55.43,2,one-year,20,-1,0
C02051,22,21.95,0,one-year,38,-1,0
C02052,26,69.81,0,two-year,36,6,1
C02053,68,55.0,1,one-year,54,-1,0
C02054,51,35.24,0,month-to-month,45,-1,0
C02055,27,86.71,1,month-to-month,47,-1,0
C02056,53,38.85,1,month-to-month,28,-1,0
C02057,53,80.94,1,month-to-month,75,1,1
C02058,28,50.98,1,month-to-month,64,-1,0
C02059,29,97.03,2,month-to-month,59,-1,0
C02060,64,79.99,2,month-to-month,35,-1,0
C02061,40,44.84,1,month-to-month,60,-1,0
C02062,11,46.66,3,two-year,32,-1,0
C02063,52,77.11,1,month-to-month,48,11,1
C02064,42,59.75,1,two-year,34,-1,0
C02065,37,61.61,0,month-to-month,36,-1,0
C02066,52,90.44,2,two-year,58,-1,0
C02067,65,50.03,3,one-year,37,-1,0
C02068,24,66.83,0,two-year,63,-1,0
C02069,30,84.09,0,month-to-month,49,10,1
C02070,14,81.18,1,one-year,unknown,-1,0
C02071,46,61.81,4,month-to-month,29,16,1
C02072,29,59.22,1,month-to-month,76,17,1
C02073,25,30.22,1,one-year,26,25,1
C02074,50,43.88,3,month-to-month,52,-1,0
C02075,29,71.37,1,month-to-month,41,-1,0
C02076,33,62.24,1,two-year,64,-1,0
C02077,32,66.5,4,month-to-month,26,-1,0
C02078,19,85.79,1,one-year,33,-1,0
C02079,9,41.25,1,month-to-month,32,-1,0
C02080,59,60.28,0,month-to-month,75,-1,0
C02081,7,68.77,0,month-to-month,51,-1,0
C02082,24,50.92,1,month-to-month,28,28,1
C02083,48,93.63,2,two-year,66,23,1
C02084,10,83.17,3,two-year,35,0,1
C02085,47,70.8,0,month-to-month,31,-1,0
C02086,53,100.88,0,month-to-month,48,-1,0
C02087,48,35.02,2,two-year,67,-1,0
C02088,22,64.85,0,month-to-month,70,-1,0
C02089,2,72.33,3,month-to-month,18,18,1
C02090,64,46.71,2,month-to-month,73,-1,0
C02091,24,71.01,0,one-year,79,-1,0
C02092,58,42.87,0,month-to-month,37,-1,0
C02093,15,78.81,3,month-to-month,50,27,1
C02094,12,86.16,1,two-year,41,2,1
C02095,56,70.45,2,two-year,47,-1,0
C02096,67,27.94,1,one-year,58,-1,0
C02097,62,45.66,0,one-year,58,-1,0
C02098,54,76.29,1,two-year,47,-1,0
C02099,18,65.42,0,one-year,47,10,1
C02100,65,15.0,2,one-year,48,-1,0
C02101,48,89.86,1,month-to-month,43,-1,0
C02102,13,67.73,1,month-to-month,25,16,1
C02103,10,48.62,0,two-year,41,24,1
C02104,62,84.9,1,one-year,62,-1,0
C02105,20,51.45,3,month-to-month,78,-1,0
C02106,55,51.23,1,one-year,68,-1,0
C02107,10,72.17,3,two-year,71,4,1
C02108,20,100.62,0,month-to-month,66,-1,0
C02109,21,97.47,2,one-year,49,18,1
C02110,20,72.19,2,month-to-month,60,12,1
C02111,48,74.25,1,one-year,69,-1,0
C02112,65,80.83,2,two-year,31,-1,0
C02113,65,39.86,3,two-year,27,-1,0
C02114,53,77.88,0,two-year,34,7,1
C02115,15,50.32,1,one-year,50,15,1
C02116,69,71.37,2,month-to-month,66,-1,0
C02117,39,60.45,3,one-year,45,-1,0
C02118,39,75.02,3,month-to-month,78,22,1
C02119,50,67.36,0,one-year,38,-1,0
C02120,55,15.0,1,month-to-month,46,-1,0
C02121,68,68.58,1,month-to-month,74,-1,0
C02122,42,77.84,0,month-to-month,28,-1,0
C02123,44,73.92,2,month-to-month,69,-1,0
C02124,53,62.95,3,month-to-month,27,-1,0
C02125,19,97.84,1,month-to-month,74,7,1
C02126,22,71.23,2,month-to-month,38,-1,0
C02127,45,73.75,3,month-to-month,57,-1,0
C02128,5,85.89,1,two-year,62,-1,0
C02129,23,72.25,1,month-to-month,41,21,1
C02130,51,47.04,2,two-year,52,15,1
C02131,70,16.23,1,month-to-month,64,-1,0
C02132,37,55.46,2,two-year,72,21,1
C02133,29,80.22,3,one-year,24,-1,0
C02134,32,57.94,3,two-year,48,-1,0
C02135,49,81.02,2,two-year,70,-1,0
C02136,39,67.97,0,one-year,52,-1,0
C02137,2,90.76,1,month-to-month,19,10,1
C02138,39,59.1,3,month-to-month,25,-1,0
C02139,29,74.35,0,month-to-month,68,-1,0
C02140,50,75.12,2,two-year,44,16,1
C02141,63,95.03,1,two-year,61,-1,0
C02142,69,30.87,0,month-to-month,73,-1,0
C02143,44,55.83,2,one-year,23,9,1
C02144,26,81.97,2,month-to-month,46,-1,0
C02145,32,95.92,1,one-year,27,12,1
C02146,13,69.8,1,one-year,70,-1,0
C02147,67,59.15,1,month-to-month,46,-1,0
C02148,61,80.14,3,two-year,72,-1,0
C02149,61,82.37,2,month-to-month,36,-1,0
C02150,24,57.81,3,one-year,27,-1,0
C02151,23,71.61,2,one-year,71,10,1
C02152,61,88.61,2,month-to-month,56,-1,0
C02153,39,102.81,2,month-to-month,29,-1,0
C02154,51,79.85,1,month-to-month,61,-1,0
C02155,35,65.88,2,one-year,43,8,1
C02156,32,63.92,0,two-year,20,1,1
C02157,45,76.15,3,month-to-month,34,-1,0
C02158,58,62.69,0,month-to-month,64,-1,0
C02159,24,68.79,0,month-to-month,25,-1,0
C02160,58,43.84,1,month-to-month,38,-1,0
C02161,18,90.94,1,month-to-month,34,3,1
C02162,29,42.2,0,one-year,63,-1,0
C02163,65,56.36,1,month-to-month,71,-1,0
C02164,68,66.95,0,two-year,66,-1,0
C02165,66,104.82,0,month-to-month,62,-1,0
C02166,23,56.55,3,one-year,23,-1,0
C02167,60,51.68,3,month-to-month,74,-1,0
C02168,67,53.98,4,month-to-month,28,-1,0
C02169,70,98.18,1,month-to-month,43,-1,0
C02170,2,15.0,0,one-year,69,-1,0
C02171,53,44.95,1,two-year,32,-1,0
C02172,71,119.63,1,month-to-month,31,12,1
C02173,55,76.82,1,month-to-month,19,-1,0
C02174,17,42.88,2,one-year,40,-1,0
C02175,55,64.16,2,month-to-month,48,-1,0
C02176,8,66.35,2,two-year,unknown,-1,0
C02177,35,81.92,2,month-to-month,20,6,1
C02178,45,101.79,2,two-year,30,19,1
C02179,33,72.77,1,one-year,18,15,1
C02180,50,54.2,0,month-to-month,31,-1,0
C02181,18,80.74,5,one-year,55,12,1
C02182,44,51.03,1,month-to-month,18,-1,0
C02183,46,44.33,2,one-year,28,-1,0
C02184,45,29.8,1,two-year,51,-1,0
C02185,21,33.7,3,one-year,52,6,1
C02186,22,47.07,2,month-to-month,73,14,1
C02187,19,,1,month-to-month,53,8,1
C02188,33,71.26,0,month-to-month,75,23,1
C02189,42,41.01,2,one-year,62,-1,0
C02190,26,15.0,0,one-year,52,-1,0
C02191,30,44.12,2,month-to-month,41,-1,0
C02192,21,55.56,2,one-year,24,-1,0
C02193,16,52.89,1,one-year,61,2,1
C02194,47,95.39,1,one-year,76,-1,0
C02195,58,52.73,0,month-to-month,40,-1,0
C02196,21,82.62,0,month-to-month,40,1,1
C02197,62,64.62,0,month-to-month,24,-1,0
C02198,41,64.15,4,two-year,55,-1,0
C02199,12,48.29,0,two-year,37,-1,0
C02200,26,63.82,1,two-year,18,-1,0
C02201,1,49.7,2,month-to-month,18,-1,0
C02202,3,68.4,2,one-year,38,20,1
C02203,24,60.28,0,two-year,46,-1,0
C02204,33,46.11,2,month-to-month,46,-1,0
C02205,57,84.84,1,month-to-month,63,-1,0
C02206,10,73.54,1,month-to-month,50,-1,0
C02207,60,,0,one-year,66,-1,0
C02208,17,67.91,2,month-to-month,36,24,1
C02209,10,63.32,0,month-to-month,32,-1,0
C02210,50,47.65,0,month-to-month,51,27,1
C02211,55,66.41,2,one-year,24,13,1
C02212,43,52.58,1,two-year,65,-1,0
C02213,9,46.1,1,one-year,29,-1,0
C02214,9,32.54,3,two-year,74,21,1
C02215,28,57.83,3,one-year,78,-1,0
C02216,32,76.34,1,two-year,51,23,1
C02217,71,51.11,0,month-to-month,37,-1,0
C02218,21,115.41,0,two-year,38,-1,0
C02219,14,82.71,1,two-year,44,26,1
C02220,68,91.09,1,one-year,47,-1,0
C02221,11,,0,month-to-month,22,-1,0
C02222,2,102.06,1,month-to-month,30,-1,0
C02223,31,49.26,2,month-to-month,66,-1,0
C02224,29,15.0,2,month-to-month,21,-1,0
C02225,44,56.08,0,month-to-month,45,13,1
C02226,63,76.16,1,month-to-month,72,-1,0
C02227,67,68.03,2,month-to-month,23,-1,0
C02228,21,70.51,1,two-year,75,-1,0
C02229,70,91.42,0,one-year,47,20,1
C02230,45,72.64,1,two-year,44,-1,0
C02231,5,80.98,0,month-to-month,62,-1,0
C02232,67,46.21,0,month-to-month,66,-1,0
C02233,10,43.09,0,month-to-month,47,1,1
C02234,42,97.28,1,two-year,23,-1,0
C02235,57,67.02,1,month-to-month,78,-1,0
C02236,18,52.54,1,one-year,18,23,1
C02237,20,52.57,3,month-to-month,72,-1,0
C02238,34,52.02,2,month-to-month,44,-1,0
C02239,63,50.82,1,month-to-month,49,-1,0
C02240,16,39.34,1,month-to-month,65,23,1
C02241,48,34.99,2,month-to-month,76,6,1
C02242,33,61.1,3,two-year,27,-1,0
C02243,8,53.14,2,month-to-month,68,-1,0
C02244,51,87.14,3,month-to-month,58,20,1
C02245,60,70.86,3,month-to-month,40,-1,0
C02246,41,70.31,1,two-year,44,17,1
C02247,13,50.14,2,one-year,65,-1,0
C02248,12,62.58,2,one-year,26,-1,0
C02249,31,72.22,3,month-to-month,49,-1,0
C02250,36,79.32,0,two-year,62,-1,0
C02251,40,63.12,1,month-to-month,51,-1,0
C02252,18,86.58,0,one-year,45,27,1
C02253,36,65.16,0,two-year,50,-1,0
C02254,21,80.86,2,month-to-month,49,15,1
C02255,49,55.2,3,month-to-month,67,-1,0
C02256,57,28.75,1,month-to-month,68,-1,0
C02257,47,70.37,1,month-to-month,74,-1,0
C02258,1,79.51,1,month-to-month,22,-1,0
C02259,71,76.51,1,month-to-month,37,-1,0
C02260,2,73.44,2,month-to-month,72,-1,0
C02261,71,58.03,2,one-year,57,-1,0
C02262,3,48.87,1,month-to-month,41,-1,0
C02263,37,76.03,0,one-year,56,-1,0
C02264,8,73.53,2,month-to-month,46,-1,0
C02265,7,53.78,2,month-to-month,73,16,1
C02266,49,87.19,2,month-to-month,52,-1,0
C02267,52,47.34,4,two-year,45,-1,0
C02268,9,53.33,1,month-to-month,56,-1,0
C02269,70,97.73,0,one-year,29,-1,0
C02270,23,82.37,3,two-year,65,20,1
C02271,23,57.84,5,one-year,30,4,1
C02272,22,70.75,1,month-to-month,19,-1,0
C02273,33,68.1,0,month-to-month,21,-1,0
C02274,13,15.0,1,one-year,22,-1,0
C02275,31,46.87,1,one-year,24,29,1
C02276,15,63.98,5,one-year,21,-1,0
C02277,4,57.87,0,one-year,36,-1,0
C02278,27,69.94,1,month-to-month,77,20,1
C02279,48,87.59,0,one-year,24,-1,0
C02280,55,58.57,1,one-year,59,-1,0
C02281,26,43.85,1,two-year,72,6,1
C02282,23,71.5,1,one-year,68,15,1
C02283,56,58.47,1,month-to-month,40,-1,0
C02284,49,61.88,2,one-year,21,-1,0
C02285,60,59.16,0,one-year,40,3,1
C02286,65,109.84,0,month-to-month,55,-1,0
C02287,59,20.19,5,month-to-month,64,-1,0
C02288,67,57.23,0,month-to-month,26,-1,0
C02289,30,64.93,1,month-to-month,36,9,1
C02290,29,49.38,1,one-year,55,-1,0
C02291,23,83.0,1,month-to-month,62,-1,0
C02292,17,81.27,1,one-year,37,-1,0
C02293,54,64.04,2,month-to-month,68,-1,0
C02294,51,59.59,0,two-year,67,-1,0
C02295,57,62.76,0,one-year,unknown,-1,0
C02296,12,62.9,0,one-year,51,4,1
C02297,35,63.43,0,month-to-month,47,13,1
C02298,16,61.24,0,two-year,59,-1,0
C02299,64,70.05,5,month-to-month,37,0,1
C02300,19,80.06,4,one-year,38,25,1
C02301,11,40.39,0,month-to-month,44,-1,0
C02302,41,43.99,0,month-to-month,31,-1,0
C02303,63,30.03,1,one-year,54,-1,0
C02304,66,82.33,0,month-to-month,77,-1,0
C02305,7,70.01,0,month-to-month,39,2,1
C02306,24,75.11,2,month-to-month,71,-1,0
C02307,11,36.41,1,month-to-month,46,5,1
C02308,22,100.7,1,two-year,28,-1,0
C02309,38,52.82,1,one-year,48,-1,0
C02310,20,68.36,1,month-to-month,48,23,1
C02311,5,82.09,3,one-year,19,21,1
C02312,37,45.26,3,one-year,47,8,1
C02313,4,54.07,1,one-year,28,10,1
C02314,17,68.58,0,one-year,67,10,1
C02315,1,122.15,2,month-to-month,51,4,1
C02316,7,71.02,5,month-to-month,36,-1,0
C02317,31,,0,one-year,18,16,1
C02318,61,89.11,0,one-year,53,-1,0
C02319,55,72.36,1,one-year,61,-1,0
C02320,8,45.22,2,month-to-month,44,-1,0
C02321,3,86.2,1,two-year,74,2,1
C02322,25,35.04,2,month-to-month,30,17,1
C02323,47,97.02,1,one-year,64,-1,0
C02324,54,69.0,1,month-to-month,48,-1,0
C02325,59,15.0,0,one-year,37,-1,0
C02326,25,58.19,1,two-year,35,11,1
C02327,12,78.08,1,month-to-month,45,10,1
C02328,2,60.26,1,one-year,22,-1,0
C02329,11,79.3,2,one-year,58,1,1
C02330,5,48.0,1,month-to-month,43,-1,0
C02331,62,38.88,3,month-to-month,60,-1,0
C02332,20,63.57,2,one-year,49,8,1
C02333,59,65.63,0,month-to-month,78,-1,0
C02334,40,58.03,3,month-to-month,23,7,1
C02335,39,89.55,3,two-year,48,-1,0
C02336,33,48.0,1,one-year,51,20,1
C02337,59,71.26,0,one-year,33,-1,0
C02338,4,66.36,1,one-year,59,-1,0
C02339,7,33.87,2,month-to-month,40,17,1
C02340,31,38.62,2,one-year,65,13,1
C02341,29,65.24,1,month-to-month,75,14,1
C02342,39,104.62,2,month-to-month,70,-1,0
C02343,53,76.59,1,one-year,57,14,1
C02344,42,30.49,1,two-year,62,-1,0
C02345,19,15.0,3,month-to-month,71,-1,0
C02346,24,79.66,2,two-year,78,-1,0
C02347,54,63.08,1,one-year,62,-1,0
C02348,15,87.83,0,month-to-month,74,24,1
C02349,36,47.39,1,month-to-month,77,11,1
C02350,39,72.0,1,month-to-month,28,-1,0
C02351,54,81.92,1,one-year,49,-1,0
C02352,51,56.05,0,month-to-month,40,-1,0
C02353,33,56.48,2,month-to-month,76,-1,0
C02354,22,65.51,3,month-to-month,64,3,1
C02355,27,75.85,0,two-year,72,-1,0
C02356,30,64.71,1,month-to-month,39,-1,0
C02357,16,84.48,2,month-to-month,70,9,1
C02358,45,55.76,0,month-to-month,23,-1,0
C02359,15,38.43,2,month-to-month,76,-1,0
C02360,47,104.54,3,month-to-month,32,-1,0
C02361,54,52.91,1,one-year,50,-1,0
C02362,69,53.63,1,one-year,62,-1,0
C02363,9,63.68,2,month-to-month,64,20,1
C02364,54,66.34,1,two-year,31,18,1
C02365,7,57.27,0,month-to-month,52,21,1
C02366,24,64.65,1,two-year,50,-1,0
C02367,13,64.2,1,month-to-month,66,-1,0
C02368,12,68.5,2,two-year,37,-1,0
C02369,13,17.85,2,two-year,65,27,1
C02370,4,102.62,2,two-year,56,-1,0
C02371,59,62.05,2,month-to-month,65,-1,0
C02372,5,76.61,2,month-to-month,72,24,1
C02373,29,37.44,1,two-year,44,-1,0
C02374,50,55.58,1,month-to-month,44,-1,0
C02375,71,51.55,3,month-to-month,67,-1,0
C02376,61,94.39,0,month-to-month,66,-1,0
C02377,10,53.28,3,month-to-month,72,-1,0
C02378,71,80.16,2,month-to-month,52,-1,0
C02379,47,51.99,0,month-to-month,57,-1,0
C02380,13,55.95,1,one-year,21,-1,0
C02381,32,60.09,1,month-to-month,46,-1,0
C02382,66,90.68,3,month-to-month,33,18,1
C02383,28,27.2,1,month-to-month,70,-1,0
C02384,14,38.69,1,two-year,25,-1,0
C02385,63,26.05,2,one-year,66,-1,0
C02386,68,43.25,4,one-year,69,-1,0
C02387,70,48.77,0,one-year,47,-1,0
C02388,68,32.71,2,one-year,59,-1,0
C02389,62,50.32,2,month-to-month,53,-1,0
C02390,33,24.71,2,one-year,60,22,1
C02391,14,44.64,0,month-to-month,60,16,1
C02392,44,89.01,4,one-year,33,-1,0
C02393,16,73.07,3,month-to-month,60,17,1
C02394,34,68.75,1,two-year,73,24,1
C02395,47,44.94,3,month-to-month,37,-1,0
C02396,68,34.28,3,month-to-month,37,7,1
C02397,21,42.22,2,one-year,36,-1,0
C02398,18,64.14,2,month-to-month,74,27,1
C02399,53,82.36,2,month-to-month,73,-1,0
C02400,1,83.05,1,two-year,39,-1,0
C02401,41,77.61,1,one-year,76,-1,0
C02402,53,50.25,0,one-year,65,-1,0
C02403,40,65.49,1,month-to-month,42,-1,0
C02404,28,58.57,2,month-to-month,69,-1,0
C02405,59,60.98,3,month-to-month,74,-1,0
C02406,27,105.74,1,one-year,71,26,1
C02407,51,29.76,0,one-year,47,15,1
C02408,33,60.31,1,month-to-month,31,25,1
C02409,2,89.23,3,month-to-month,28,-1,0
C02410,38,35.68,1,month-to-month,69,2,1
C02411,4,52.13,2,month-to-month,63,-1,0
C02412,67,54.42,2,month-to-month,61,-1,0
C02413,43,,2,month-to-month,20,-1,0
C02414,27,33.08,1,month-to-month,77,18,1
C02415,35,76.91,0,month-to-month,25,-1,0
C02416,44,78.33,1,month-to-month,53,27,1
C02417,19,75.17,0,month-to-month,76,-1,0
C02418,21,47.59,0,two-year,33,-1,0
C02419,30,66.73,2,month-to-month,50,-1,0
C02420,19,47.01,1,month-to-month,70,7,1
